user_id,식료품,의류,가전제품,스포츠용품,교통,미용,의료,여행,문화,음식점,주류,통신,가정용품,도서,유류비,반려동물,유아용품,교육,현재 소득,현재 지출,저축,금융 자산,부채 금액,재무적 안정성,대출 상환능력,신용 점수,투자 수익률,부동산 보유량
8928,759,1970,3110,126,244,342,100,792,443,1040,1948,19,320,130,1708,4,24,1611,51594,39133,22009,25385,15540,9,8,457,-1,5
8929,4907,2497,5538,94,532,426,955,7,301,1029,341,66,141,97,2145,23,80,2391,38716,35404,20013,65442,1203,5,61,429,17,10
8930,1168,1713,7775,132,742,118,1455,709,85,1600,1863,70,382,25,1781,77,88,4950,33220,41328,10374,73747,19797,8,83,460,-9,7
8931,3377,2736,4717,106,854,262,223,298,182,426,943,9,462,176,1744,171,85,3995,57843,58083,28599,12123,5525,3,14,765,-17,2
8932,1935,1263,1421,120,32,284,2456,940,379,1275,442,95,45,199,2796,193,124,592,55822,47450,11012,73635,19179,6,37,838,-36,0
8933,4927,2940,2568,480,7,59,2295,613,397,2694,1524,69,591,62,2881,172,66,1288,44583,12811,21055,47573,33877,3,61,378,-14,7
8934,4578,1434,354,455,631,222,866,713,179,1053,2012,94,287,37,1422,2,177,244,27503,29883,9175,20247,13356,3,44,652,16,9
8935,72,1328,9034,5,101,457,1488,881,123,986,2364,67,460,34,735,63,191,3821,22245,30554,21447,83338,13356,5,25,754,-26,8
8936,3800,739,739,491,84,488,124,397,139,1062,2950,7,177,74,2568,92,120,4871,23245,51946,22445,5421,1091,6,64,386,8,8
8937,3629,1769,7569,430,907,240,2567,808,280,1491,2519,93,223,88,2652,185,11,3832,50525,20424,17741,25644,40529,1,19,753,-50,8
8938,762,1350,136,232,753,370,2224,58,131,1541,2273,12,433,160,1497,127,154,4403,49265,20338,10744,22407,45078,4,80,687,21,5
8939,440,2579,3990,3,829,247,238,108,280,2915,2233,33,108,84,1266,172,175,3291,45739,46532,2535,65955,23277,9,85,827,9,2
8940,1582,2488,8313,22,778,279,687,805,34,881,2692,91,90,125,1243,183,92,745,40528,27251,9030,62886,12534,4,80,801,4,10
8941,1675,2446,5021,221,78,499,215,927,299,1925,62,11,592,80,1884,105,128,1534,40288,63037,15186,76920,2599,4,84,729,12,2
8942,399,759,1010,384,22,106,295,259,73,2526,2280,48,40,175,1002,131,183,2839,25243,45110,4291,15170,42014,7,49,423,-10,3
8943,4688,166,3407,161,464,19,1113,254,430,2800,2517,11,484,180,940,192,168,1279,27887,13762,3895,95995,14725,4,87,785,44,1
8944,1210,1905,6036,255,988,207,2451,913,287,703,1416,18,524,142,2142,167,83,2996,59222,50777,24678,77933,588,9,20,426,-18,5
8945,4610,800,2392,199,182,371,2427,356,343,1161,1525,0,340,57,1179,192,196,751,58709,30560,3319,41148,40334,10,75,573,33,6
8946,360,812,979,102,929,208,1909,283,424,1622,2058,87,176,94,2188,59,105,1276,44265,17485,22574,5672,9766,0,65,724,-5,0
8947,1572,1989,5086,316,944,500,2439,90,312,2125,2691,91,76,184,828,183,132,862,43900,40141,10739,97849,1392,6,79,336,16,5
8948,2221,2710,2667,43,38,310,245,398,135,147,844,83,194,16,1488,106,188,1522,50723,32260,11070,12528,28969,10,61,817,-21,5
8949,1758,1981,2361,464,534,275,2725,608,382,2563,1104,5,433,0,426,146,144,345,33592,37266,25148,39140,49766,6,27,571,-42,4
8950,70,841,5319,349,115,170,2129,597,459,521,1947,42,426,85,1167,28,60,2813,27657,20272,26691,59400,49175,8,44,715,36,8
8951,2804,878,4552,65,724,148,2122,350,303,1014,309,93,467,153,1214,49,39,4243,25306,48089,1139,10650,28266,2,24,521,-11,8
8952,3185,2827,6349,102,424,465,1224,594,232,2113,225,53,219,42,1637,192,131,2112,37155,21419,18079,68730,48514,8,45,683,33,9
8953,4319,2304,6699,314,913,430,1922,883,250,1917,2746,76,355,41,1221,136,13,2774,20011,26912,18683,67541,42853,7,67,323,-32,3
8954,2388,2657,9258,243,153,475,1787,159,301,2375,1625,35,155,12,2290,200,191,4319,54811,66351,22742,8118,41148,6,39,595,26,8
8955,327,1568,9912,191,3,418,1854,937,97,1183,820,77,216,174,1573,52,101,2880,38678,65808,10031,51317,11978,9,66,441,36,3
8956,3962,593,1444,401,992,352,940,657,432,1485,1617,67,487,114,386,34,150,3320,53832,13091,5903,90606,3598,2,54,488,24,3
8957,1225,458,3615,457,165,61,509,525,182,1592,601,35,573,135,1880,185,0,4117,49217,50509,26054,74978,1467,3,68,561,-47,5
8958,981,2182,4659,59,635,496,438,720,135,1963,1098,37,582,176,4,71,61,3071,23371,51326,5220,12154,38955,2,57,328,15,6
8959,1121,37,1256,87,176,160,194,79,80,748,1854,36,477,34,2144,36,69,153,53371,65062,28479,30782,45633,7,88,311,-26,6
8960,1464,695,3956,379,250,298,866,571,127,774,2315,51,537,33,2726,150,149,628,25851,42881,19469,29791,18951,9,54,458,30,0
8961,3394,2970,6183,302,304,227,1373,933,96,1401,2849,77,102,150,820,176,78,1084,25733,15051,2892,42011,3446,6,35,470,-28,2
8962,3603,2672,8575,99,714,384,1371,465,356,900,1104,96,0,80,1266,44,189,1670,44583,23831,1786,88114,34002,3,46,570,34,1
8963,4812,1246,2674,149,798,256,670,652,395,279,914,57,222,113,1411,49,8,3390,56045,40789,2280,39536,42209,4,11,741,-21,7
8964,2523,2041,9379,495,964,178,513,961,114,266,1419,18,502,64,1736,158,92,315,30776,52082,13418,74677,5475,0,14,573,-18,4
8965,2403,494,7847,10,182,225,664,860,107,2432,185,93,138,134,945,44,182,2111,37851,16652,16152,86821,22867,5,50,303,3,2
8966,3489,2242,8768,313,415,344,2811,67,134,2026,1718,33,461,0,2607,78,85,4375,58803,17837,26943,36338,13992,2,73,334,-11,4
8967,1531,2343,4594,195,148,353,2486,842,106,1678,1473,34,466,145,1827,103,192,2517,40876,61435,15711,45803,181,10,35,362,41,2
8968,176,1963,1419,81,955,64,121,851,81,1645,2849,37,183,135,2119,85,193,3948,30751,69306,9112,15854,11107,2,70,789,34,5
8969,4515,601,806,163,658,193,874,701,302,266,2954,82,30,126,106,126,172,2481,21002,11070,25385,98274,11405,0,88,321,50,0
8970,3049,2262,9511,184,587,146,2643,908,229,881,436,5,12,72,2072,139,171,899,59050,53362,5638,75640,36210,2,49,357,29,5
8971,3907,816,4949,471,506,102,2340,911,57,2080,533,52,4,74,2637,71,182,2371,39160,51990,29455,35272,44496,1,18,452,-27,4
8972,588,120,4548,75,20,203,2320,23,422,1389,1603,33,542,90,2863,66,37,430,47682,55100,2536,68048,37831,6,91,454,-19,1
8973,1821,77,9745,72,848,111,548,949,280,293,2111,52,246,87,2800,200,178,3940,40293,16108,14587,52492,19758,10,17,407,-28,10
8974,1096,171,5262,256,537,63,1347,413,20,2553,749,5,66,112,1596,162,155,2846,54680,18182,4116,65084,15686,6,44,660,-24,2
8975,2862,2949,1724,239,644,14,2183,775,238,876,858,50,432,167,1680,53,119,4178,53656,23318,12548,26255,41544,10,64,419,35,5
8976,4439,542,4847,304,182,140,2452,446,328,1172,1480,0,277,55,752,83,111,4696,32926,58631,21871,96117,40550,4,95,668,15,4
8977,1184,1812,5016,98,907,62,219,518,355,1005,542,36,222,49,2236,94,94,1399,24654,60971,23853,92980,34469,0,88,384,-14,1
8978,3156,273,496,430,406,442,472,38,321,2644,2464,35,374,103,2754,57,63,696,58837,34195,27398,27885,21875,5,2,629,30,3
8979,2516,2434,951,296,907,69,2630,8,495,10,2781,68,273,43,12,24,61,1270,42113,46739,4594,47032,9921,0,30,496,-5,6
8980,1487,2684,1650,195,390,463,813,641,176,2974,1887,74,107,183,886,136,68,261,59760,46653,9916,78183,21858,5,71,803,4,5
8981,3443,1853,1061,23,672,116,607,535,179,1224,2504,44,308,114,2773,38,53,1271,33995,33386,26456,19460,26437,6,72,560,-6,0
8982,3785,1022,3252,249,237,19,2082,461,175,2387,434,76,111,166,2399,166,62,1860,23434,16206,3231,25114,36376,2,33,802,-10,2
8983,515,791,5030,141,32,301,824,64,119,634,1709,39,323,94,2423,49,122,2764,34313,69372,5122,56387,32068,5,54,698,-42,0
8984,4357,128,6448,124,507,383,2926,235,76,1744,1019,99,188,25,2082,146,115,4594,54096,39710,3265,54499,39781,6,25,439,-33,10
8985,1233,1041,9771,168,384,442,989,234,488,2514,2791,64,209,161,2256,15,45,3470,26957,33930,22266,77366,24664,0,2,630,31,0
8986,4234,2447,9461,188,340,94,2191,800,335,447,2169,47,166,27,480,54,153,4954,58767,59804,27198,38948,21280,10,28,725,33,5
8987,1337,2281,2001,454,582,136,2723,483,257,2980,1058,53,531,74,1025,143,96,4500,31297,22680,15277,57086,22871,5,82,841,-46,9
8988,203,163,4349,139,113,196,1096,304,437,703,1399,15,33,15,2946,68,11,4078,43456,67428,15453,47725,11895,5,94,710,-26,6
8989,1211,874,7383,380,710,167,2331,283,30,2345,420,35,32,10,2736,96,65,1592,34615,40507,26570,83865,10048,8,83,389,-4,7
8990,3579,1566,1582,389,751,330,1152,555,174,739,2100,35,420,182,199,36,108,4073,52448,43622,6114,64778,4102,3,53,717,-18,10
8991,4616,719,9686,173,716,361,2728,756,69,2827,535,42,112,127,854,109,11,1826,44231,65812,12024,62892,22510,5,9,311,-28,1
8992,531,1997,5399,187,692,143,1780,912,9,2376,1390,30,128,37,2284,114,48,4781,42935,27074,3673,27898,40272,9,97,641,-9,8
8993,4590,525,2843,7,840,313,1407,397,263,1279,506,46,470,161,1558,150,5,4340,48557,64160,17120,2920,26736,6,81,604,13,0
8994,3663,1037,5295,26,959,31,2291,818,478,1689,2579,30,555,155,981,89,1,3464,28485,21889,25052,53559,24150,4,5,501,25,0
8995,3216,2475,9428,136,187,401,2287,75,8,890,1683,89,143,173,1257,165,77,1662,39293,55571,24019,23899,14581,2,84,800,39,3
8996,257,2102,861,422,558,68,2279,69,19,1684,2854,57,389,122,2946,178,58,4645,38248,14899,6518,22877,19873,10,68,439,-47,0
8997,3423,553,3946,227,183,423,2907,145,256,129,1804,26,262,45,1138,105,195,2939,31220,47822,27209,14620,9353,9,61,707,28,3
8998,3472,2309,2709,418,884,366,75,236,469,2310,1137,98,441,58,56,59,62,1872,24994,32251,21086,98538,16603,10,55,643,41,5
8999,2256,2491,2205,270,27,274,501,536,340,2732,1090,96,361,94,2398,29,191,4649,40733,24386,27347,98220,30721,1,4,780,30,9
9000,1262,2403,2078,83,378,72,2915,842,216,1034,2791,83,409,98,421,68,40,1013,41518,27995,16326,39980,35419,9,30,694,13,7
9001,1830,536,3361,106,21,347,2186,438,28,1579,2906,1,361,200,2110,39,91,1799,30722,51399,19011,19531,5142,1,19,307,-8,5
9002,3479,1369,842,301,406,267,2051,227,265,2908,211,13,465,147,2507,107,199,4245,38053,17052,5914,80132,24093,6,62,519,-49,6
9003,162,1569,3947,129,6,229,654,948,71,41,1686,20,346,61,1777,141,137,3042,36972,11853,29241,64141,1317,3,12,456,32,5
9004,3874,217,163,368,671,255,2352,205,338,2425,475,19,522,0,696,133,111,4105,21841,65726,5207,56782,19889,9,10,707,17,5
9005,1694,2003,7919,498,866,338,449,683,156,463,2374,99,435,37,1656,182,23,2848,37992,28466,28650,35303,24584,8,76,711,-46,6
9006,1309,972,293,43,144,136,847,503,72,1155,1236,10,448,175,775,103,14,238,23050,42071,23790,49422,17730,10,78,767,-20,7
9007,433,673,9650,198,895,284,520,636,332,212,2883,8,50,82,367,132,178,2293,51312,34935,26268,21752,24719,5,89,840,21,7
9008,2285,1083,5895,114,373,168,2892,316,345,2624,2997,56,310,87,1888,81,133,3222,50289,23479,2798,4809,25872,2,48,611,41,5
9009,2630,1771,7558,406,687,357,696,168,161,723,1126,20,317,60,3,6,91,867,36706,61288,7451,25107,39489,6,48,466,4,5
9010,217,2124,8116,396,741,238,1979,505,345,1911,1248,62,566,142,1603,176,36,2962,42073,36543,3481,21056,35359,8,61,547,-33,4
9011,440,2441,723,112,372,409,827,158,90,818,723,2,7,16,1103,81,81,1047,59715,53343,6772,66066,36821,0,69,535,-28,6
9012,316,2115,7333,408,690,405,2614,962,481,1526,1774,47,289,75,757,139,32,3334,32583,27106,10240,75360,38591,5,24,612,29,7
9013,3968,1129,6355,213,0,244,2849,69,129,937,1388,67,481,157,2417,119,157,2145,53002,62376,12435,96569,25528,1,10,518,20,4
9014,1647,2334,8133,270,483,420,1790,906,47,1928,2359,98,433,118,1435,70,114,696,26168,43324,16716,56127,40982,4,5,379,46,7
9015,4250,338,5295,325,487,203,734,925,134,2240,1293,61,137,134,337,32,94,3701,55412,47858,19826,26266,12284,6,15,477,47,9
9016,4979,2063,5019,320,617,5,1166,161,370,275,160,75,380,146,1004,138,180,1849,28294,15023,6775,1699,35451,4,0,499,4,5
9017,478,2340,4650,89,373,249,119,217,497,52,2624,27,298,58,958,77,10,261,37346,21546,639,74625,46691,10,67,620,42,6
9018,1196,219,7612,263,834,474,2973,294,221,694,145,84,264,33,552,159,72,4135,20410,68887,11912,49699,23077,0,35,728,34,10
9019,3417,1385,4515,325,741,50,2506,364,484,998,1622,76,48,169,458,14,173,3863,22115,63896,7646,72571,19365,4,67,395,-1,9
9020,2267,28,2576,245,0,349,1647,983,15,916,696,53,414,185,2031,65,152,1954,57678,49280,621,80694,2105,7,11,645,-25,8
9021,1461,492,5130,485,164,464,2663,841,19,1458,2449,84,308,108,36,179,148,4152,50291,58878,24753,97716,17294,6,39,659,-40,3
9022,1576,2400,925,47,615,7,2958,144,410,601,17,84,379,181,217,106,149,294,29313,41424,17382,7888,36202,2,93,412,48,2
9023,3039,883,4092,301,727,187,409,148,51,2508,392,14,71,73,694,42,132,318,57045,53721,17748,4762,1888,7,7,847,33,1
9024,1757,2411,5126,232,132,368,2289,474,411,1183,2091,76,591,18,1146,118,1,4125,47983,42770,15761,53845,23012,8,91,310,12,4
9025,3931,874,6486,98,840,359,773,412,55,301,1409,97,26,23,1798,31,184,3457,28146,54448,20365,97632,2712,0,63,402,47,0
9026,602,1944,6448,200,300,275,1665,217,138,2731,2006,53,233,156,204,12,109,4788,49506,58447,16617,42009,19792,5,63,447,37,10
9027,4821,358,2534,454,323,113,692,905,219,1049,1664,89,102,113,1110,29,187,2968,40349,28818,18852,44350,7784,5,43,662,21,8
9028,39,2774,913,113,54,60,767,579,119,1415,320,19,3,138,1780,28,117,2674,58101,21326,15000,11691,37914,4,79,725,-14,7
9029,4155,429,7963,207,129,305,1080,426,64,2257,706,62,411,106,2259,43,81,3586,48203,24529,14619,58656,38897,2,40,369,28,1
9030,3476,25,5271,450,141,146,2526,540,338,1975,253,67,289,178,846,176,35,54,45358,52114,27046,43430,10849,5,98,755,8,6
9031,1353,1594,6309,57,162,259,712,516,243,2491,452,69,52,168,2062,37,128,3132,36288,18145,12302,87574,14126,2,99,656,-8,9
9032,3597,1515,7082,29,646,298,1108,997,400,1580,2171,64,544,164,1520,197,194,1076,44763,12799,9825,21745,3744,0,52,343,26,2
9033,4911,539,3149,244,112,148,302,836,212,1911,2381,72,419,49,1398,124,94,3470,54030,48942,21162,45529,14656,8,75,542,32,7
9034,3372,2496,7456,497,579,227,1451,387,416,31,2747,58,356,62,1419,103,35,2358,44456,18189,18535,72770,39283,9,13,300,-5,8
9035,3802,1680,3099,206,992,252,2912,819,160,2158,2103,40,88,152,2055,100,7,4729,26312,52097,15099,7792,35337,0,75,738,-4,0
9036,2118,1143,165,78,668,408,1037,69,174,2366,2722,96,566,138,2348,25,112,4131,22779,20965,4509,76777,14334,7,92,622,35,3
9037,585,2369,7997,1,453,165,799,87,273,2244,1538,90,110,114,2060,43,41,792,57770,49174,29251,24247,28556,10,34,650,-24,1
9038,2455,629,890,278,120,419,1291,968,54,2867,236,90,333,197,103,156,5,2642,40910,47940,16435,94147,4518,0,7,796,28,3
9039,3533,2679,3308,119,732,62,2160,395,403,791,2946,67,343,146,1805,90,13,3864,34065,27722,24690,28723,32744,8,87,533,3,1
9040,460,665,7495,235,876,176,2282,770,186,967,1528,66,357,168,2783,200,195,3400,55889,61774,26070,72186,28075,3,66,392,-12,2
9041,2002,780,3150,180,536,447,2972,491,430,804,2263,16,112,115,919,17,148,2473,28589,45566,11231,10254,37454,5,72,674,12,10
9042,1343,2763,5498,91,405,419,1030,56,415,1429,2321,14,261,173,2233,87,190,3941,53587,17799,3203,9977,30319,0,95,385,8,4
9043,4577,820,2352,462,647,494,2842,277,331,525,2544,10,219,19,1153,33,9,768,24645,35191,14967,68952,38723,0,94,697,1,1
9044,4349,2038,5057,268,673,58,1927,413,414,1715,819,68,134,29,1340,153,34,2992,35086,24241,1440,18959,43892,10,27,515,0,0
9045,1661,2157,4395,311,700,64,2792,939,453,771,2862,17,236,158,774,25,173,90,30609,69303,1870,82062,49714,10,72,621,17,1
9046,3717,435,2240,317,982,351,2600,334,246,1055,2327,52,157,34,348,52,27,2511,48691,54265,21174,1437,37417,0,15,482,-21,1
9047,570,1530,3731,489,541,431,923,756,203,2799,849,28,255,110,1186,147,153,3704,21494,57621,14266,11945,12765,8,13,411,-19,9
9048,4250,331,6116,328,825,301,528,685,276,1319,2389,11,257,181,1101,60,0,4355,23857,42225,20236,3761,11076,6,42,660,-45,2
9049,292,2872,725,349,631,362,1363,813,440,2201,2019,30,202,49,725,112,1,3273,29452,29557,19917,34941,44006,8,66,790,15,7
9050,3725,2518,474,450,667,491,384,943,351,1549,2029,43,344,170,1949,200,109,4260,33309,58739,6852,77476,28284,7,70,387,1,10
9051,995,658,9172,495,404,482,2143,353,145,2370,2175,83,126,180,8,178,144,1012,20008,67624,23536,23147,37926,9,87,666,5,0
9052,4262,1075,5712,409,178,276,1486,408,45,798,1761,25,497,46,345,95,181,1233,52027,65007,9239,87440,42033,5,97,713,26,1
9053,413,1486,9409,454,717,281,2167,428,260,678,2313,34,403,37,2206,161,3,3645,57310,45446,16415,25084,45194,9,13,812,-2,3
9054,4182,963,877,91,277,64,1372,157,8,2841,2908,82,257,77,1886,52,44,1748,54932,37795,26351,71042,8657,6,15,310,29,9
9055,3974,2150,2186,128,952,316,2614,446,175,310,481,21,43,180,1812,2,9,2300,29952,50717,29359,55205,22072,9,29,720,35,4
9056,1107,1046,7879,56,804,180,1427,75,71,2456,2676,94,540,83,1297,123,98,604,54240,31400,3315,41124,21424,1,48,442,-17,2
9057,3594,231,3567,425,511,462,1052,903,51,1329,2734,65,53,32,1541,53,179,1944,24385,67503,16323,85597,8795,5,26,642,22,2
9058,3679,909,7833,500,45,177,2318,892,0,1745,1240,61,214,110,2128,24,102,826,20796,19820,19803,11959,31660,6,16,377,44,2
9059,1326,1193,3468,10,76,366,634,41,285,2219,2568,70,315,96,2654,131,90,3896,32165,26205,28782,1723,42127,8,22,332,-50,4
9060,2986,2041,1776,362,227,290,1666,377,271,531,538,64,169,128,2264,79,36,4273,32439,40769,12517,78316,38804,0,18,330,17,0
9061,2120,2644,7585,445,858,228,649,44,100,2793,2300,66,180,132,2472,171,157,282,28517,65476,2119,70526,12644,0,97,312,25,6
9062,4579,2535,9178,119,341,245,1610,540,240,997,1025,81,27,79,2785,45,33,1359,35797,36033,23459,30037,9928,2,18,795,-36,9
9063,640,1016,297,22,781,453,297,502,52,2351,1102,99,216,57,494,157,120,2962,57498,12102,5527,59134,49050,0,0,637,4,5
9064,3871,1933,7254,92,749,105,74,910,178,662,246,22,256,148,2316,37,156,2507,22322,36371,19679,69737,17058,4,70,386,-49,0
9065,3133,2009,2781,48,61,52,2683,541,265,2212,2003,14,190,179,1823,142,148,1710,21294,34633,22282,7223,39890,8,13,383,-2,6
9066,2814,2089,9340,177,126,283,2166,49,254,536,2117,86,69,112,1507,37,192,1526,45444,47222,15547,5371,40938,1,19,542,-18,0
9067,1749,2931,9107,174,232,42,462,566,380,2446,2348,27,531,13,2351,156,172,278,57994,22876,29723,57614,3969,2,77,337,-39,2
9068,2174,2410,4743,80,694,262,1623,346,267,1982,274,69,88,169,1686,90,157,4334,45451,66036,9127,38699,23318,6,51,761,-42,0
9069,1125,2058,7175,123,437,331,70,312,385,1673,2271,37,174,125,478,33,33,2853,20367,55666,16349,37006,21659,10,29,826,11,6
9070,4218,814,8926,103,960,127,2588,905,126,2998,1862,20,460,23,352,43,168,3504,24649,41299,3311,18648,12804,4,4,723,-24,4
9071,4087,1643,7279,18,713,431,1888,499,306,2852,2639,41,476,98,2992,53,46,3857,55030,64070,7121,93845,43842,10,14,847,11,7
9072,142,748,8233,247,421,435,976,875,143,918,2070,13,435,24,944,142,195,4179,47622,36577,14769,23615,23130,8,100,343,31,10
9073,1337,2521,1015,342,120,473,2580,729,65,2019,642,99,33,98,370,176,17,4729,51469,61140,15078,71675,24594,1,100,744,0,3
9074,4249,2900,5122,474,641,90,2302,613,14,1251,603,18,441,180,1296,197,24,2864,49504,41987,27516,22500,15138,10,61,479,35,1
9075,2508,2588,9479,366,546,203,2724,127,292,2746,1333,78,388,163,2306,44,180,490,29306,64613,23630,67437,178,3,61,454,33,8
9076,2143,687,9238,158,668,323,790,394,128,1027,2624,59,158,136,1071,93,166,3512,34608,58669,24485,26141,37907,0,25,707,-25,3
9077,3883,840,4023,30,651,317,2611,960,207,2353,2278,76,55,96,1878,108,2,4578,42770,25709,19251,15759,43403,10,28,529,25,1
9078,2835,1831,2501,265,646,455,1749,196,326,1593,247,33,562,107,1944,2,38,4877,30784,27273,28248,33593,33214,3,61,619,37,7
9079,2632,2678,5165,11,857,210,1281,773,41,2798,1269,53,579,181,1094,81,97,4597,56651,22287,19787,84616,24614,0,73,355,-16,8
9080,2067,686,4717,336,890,458,1826,112,489,1240,563,50,17,179,2490,71,137,2477,22619,49610,13930,92539,12002,6,29,463,32,8
9081,3568,2926,1240,341,65,1,627,160,429,1933,2080,15,279,37,722,78,19,1100,24070,31923,2577,74816,35588,1,47,801,-48,3
9082,2212,550,6552,279,128,69,352,47,459,1024,121,60,65,153,2694,182,101,3193,26896,67304,12963,25426,32008,1,32,414,22,10
9083,1241,1711,6015,270,155,94,1547,258,387,1056,1738,83,385,32,2183,121,69,4288,25004,28397,23111,58032,29829,6,61,304,7,1
9084,3341,181,4914,187,888,337,2521,761,253,2930,2760,32,535,158,43,190,132,662,56528,35627,13864,79557,30802,5,63,508,-6,9
9085,1136,768,7773,301,655,31,637,57,86,2553,2603,23,545,193,1119,160,43,1714,56654,24958,28923,74221,25038,10,92,663,-1,10
9086,2651,1232,7352,239,358,195,1023,420,325,517,895,45,497,18,2814,50,182,1159,50974,17548,7668,38299,3627,9,14,658,25,1
9087,2602,1938,7123,205,384,148,1738,150,300,2390,2871,51,21,97,2320,148,92,4686,52450,69068,24280,61726,9511,5,77,588,36,5
9088,4497,640,7653,223,272,39,348,664,114,2752,487,64,365,140,2947,48,125,1596,49918,48707,10509,93558,45795,0,86,528,28,1
9089,3133,472,6498,158,731,115,719,488,494,269,2931,65,514,27,2104,152,164,2503,51397,10010,24198,55769,17248,9,68,343,-50,1
9090,4761,465,3641,186,511,224,406,175,147,2411,1535,80,106,129,1711,28,64,2629,36674,33240,8307,6763,44811,7,39,368,15,8
9091,3413,214,2421,88,26,123,641,858,169,707,2153,54,525,58,2274,108,47,18,39894,33262,9836,15240,41976,3,41,410,-4,4
9092,4689,1102,6720,367,442,322,2228,210,458,1718,662,97,142,23,2060,110,32,3187,31729,66894,9973,44610,44218,3,23,316,34,1
9093,4628,2021,4528,58,927,438,2149,580,27,1422,2112,5,358,2,1646,163,100,1755,54392,67934,10085,17558,30513,9,22,346,12,5
9094,649,2029,9518,370,706,200,734,756,492,76,503,96,428,5,2741,114,24,3856,34783,36572,16530,93785,41832,10,27,346,-19,8
9095,2935,1502,6863,314,719,412,1727,697,470,748,2733,50,465,54,671,108,190,3157,54360,34749,20530,95539,23402,1,65,313,32,6
